Date,Open,High,Low,Close,Adj Close,Volume
2014-12-24,68.190002,69.029999,68.129997,68.639999,63.813709,4519100
2014-12-26,68.910004,69.320000,68.870003,69.129997,64.269234,4242800
2014-12-29,69.059998,69.470001,68.980003,69.370003,64.492371,5225900
2014-12-30,69.260002,69.419998,68.989998,69.070000,64.213470,4965100
2014-12-31,69.269997,69.660004,68.370003,68.379997,63.571980,7863600
2015-01-02,68.709999,69.349998,68.349998,68.629997,63.804417,7516800
2015-01-05,68.320000,68.879997,68.150002,68.279999,63.479000,10784800
2015-01-06,68.510002,69.089996,67.629997,68.050003,63.265190,13344500
2015-01-07,68.510002,69.669998,68.360001,69.650002,64.752678,14146400
2015-01-08,70.339996,70.919998,70.220001,70.839996,65.859001,22138400
2015-01-09,70.900002,70.980003,69.970001,70.209999,65.273315,9724300
2015-01-12,70.750000,71.000000,70.050003,70.239998,65.301201,11972100
2015-01-13,70.900002,71.290001,69.339996,69.930000,65.013000,14219800
2015-01-14,69.260002,70.000000,69.070000,69.820000,64.910728,12548000
2015-01-15,70.080002,70.209999,69.029999,69.070000,64.213470,16382800
2015-01-16,68.959999,70.500000,68.940002,70.370003,65.422058,13759300
2015-01-20,70.480003,70.660004,69.550003,70.370003,65.422058,10387200
2015-01-21,70.300003,70.779999,69.949997,70.510002,65.552216,8391000
2015-01-22,70.820000,71.360001,69.839996,71.349998,66.333153,11497400
2015-01-23,71.250000,71.320000,70.910004,70.940002,65.951965,6815600
2015-01-26,71.010002,71.349998,70.580002,71.309998,66.295967,7871700
2015-01-27,70.669998,71.300003,70.500000,70.800003,65.821823,10040100
2015-01-28,70.930000,71.190002,69.669998,69.779999,64.873520,11005400
2015-01-29,69.779999,70.430000,69.220001,70.370003,65.422058,12120000
2015-01-30,70.070000,70.529999,69.169998,69.269997,64.399399,13886500
2015-02-02,69.400002,69.690002,68.440002,69.660004,64.761993,18042300
2015-02-03,70.000000,70.160004,69.070000,70.129997,65.198944,17432800
2015-02-04,69.290001,69.629997,68.870003,69.250000,64.380814,15184800
2015-02-05,69.690002,70.480003,69.690002,70.419998,65.468536,10801400
2015-02-06,70.419998,70.709999,69.589996,69.779999,64.873520,11886100
2015-02-09,69.459999,69.660004,68.800003,68.959999,64.111198,8139000
2015-02-10,69.519997,70.190002,69.360001,70.120003,65.189621,8629000
2015-02-11,70.180000,70.570000,69.790001,70.190002,65.254730,8088100
2015-02-12,70.519997,70.639999,69.849998,70.440002,65.487144,10124100
2015-02-13,70.489998,70.779999,70.169998,70.720001,65.747459,8592300
2015-02-17,70.790001,71.260002,70.720001,71.230003,66.221596,8381700
2015-02-18,71.220001,71.349998,70.870003,71.309998,66.295967,7780900
2015-02-19,71.230003,71.550003,71.110001,71.430000,66.407539,5383600
2015-02-20,71.330002,72.209999,71.199997,72.180000,67.104797,8213700
2015-02-23,72.290001,72.739998,72.160004,72.510002,67.411583,8577500
2015-02-24,72.610001,72.650002,72.150002,72.419998,67.327927,8052200
2015-02-25,72.360001,72.610001,72.099998,72.389999,67.300018,9629700
2015-02-26,72.389999,72.620003,72.050003,72.589996,67.485962,4424900
2015-02-27,72.559998,72.650002,72.199997,72.239998,67.160553,6745300
2015-03-02,72.470001,72.910004,72.339996,72.889999,67.764870,6769900
2015-03-03,72.849998,72.860001,71.870003,72.230003,67.151268,10144000
2015-03-04,72.019997,72.680000,71.599998,72.580002,67.476669,9153500
2015-03-05,72.669998,73.169998,72.580002,72.839996,67.718384,6252100
2015-03-06,72.500000,72.660004,71.320000,71.410004,66.388939,12314900
2015-03-09,71.629997,71.919998,71.220001,71.849998,66.797974,10306300
2015-03-10,71.220001,71.540001,71.000000,71.050003,66.054260,12323900
2015-03-11,71.430000,71.510002,70.959999,71.010002,66.017075,7525100
2015-03-12,71.339996,71.949997,71.269997,71.949997,66.890953,7574200
2015-03-13,71.849998,72.279999,71.330002,71.809998,66.760803,6480400
2015-03-16,72.430000,73.410004,72.169998,73.400002,68.239006,13635100
2015-03-17,73.139999,73.339996,72.739998,73.190002,68.043777,10142500
2015-03-18,73.029999,74.449997,72.750000,74.139999,68.926971,12886900
2015-03-19,74.139999,74.669998,74.010002,74.570000,69.326736,9403900
2015-03-20,75.400002,76.010002,74.480003,74.900002,69.828323,9544300
2015-03-23,74.669998,75.089996,74.400002,74.690002,69.632538,4667800
2015-03-24,74.779999,74.980003,74.029999,74.040001,69.026543,8467700
2015-03-25,74.250000,74.620003,72.669998,72.690002,67.767967,15039100
2015-03-26,72.279999,73.120003,71.919998,72.519997,67.609467,18253800
2015-03-27,72.720001,73.320000,72.599998,73.040001,68.094269,8841600
2015-03-30,73.629997,73.889999,73.540001,73.779999,68.784164,8008200
2015-03-31,73.489998,74.169998,72.500000,72.500000,67.590813,8442900
2015-04-01,72.529999,72.809998,71.309998,71.769997,66.910240,21829300
2015-04-02,71.839996,72.320000,71.639999,71.989998,67.115356,7560100
2015-04-06,71.589996,72.489998,71.500000,72.099998,67.217918,5746200
2015-04-07,72.279999,72.809998,72.209999,72.269997,67.376389,5599300
2015-04-08,72.430000,73.199997,72.339996,72.879997,67.945084,12577100
2015-04-09,72.900002,73.550003,72.800003,73.430000,68.457863,8181400
2015-04-10,73.500000,74.160004,73.209999,74.059998,69.045189,5084300
2015-04-13,74.110001,74.440002,73.629997,73.660004,68.672287,6814800
2015-04-14,73.739998,73.860001,73.180000,73.779999,68.784164,5878700
2015-04-15,74.190002,74.330002,73.830002,73.970001,68.961281,6254600
2015-04-16,74.050003,74.230003,73.820000,73.930000,68.924004,4439500
2015-04-17,73.459999,73.650002,72.820000,73.290001,68.327332,12115400
2015-04-20,73.660004,73.940002,73.550003,73.739998,68.746857,6659500
2015-04-21,74.110001,74.449997,74.080002,74.230003,69.203682,6577200
2015-04-22,74.400002,74.510002,73.970001,74.349998,69.315552,6078200
2015-04-23,74.239998,74.820000,73.889999,74.629997,69.576599,10532500
2015-04-24,74.480003,74.730003,74.070000,74.389999,69.352859,10397200
2015-04-27,74.570000,74.639999,72.940002,73.040001,68.094269,17847700
2015-04-28,73.250000,73.529999,72.199997,73.400002,68.429878,15798400
2015-04-29,72.889999,73.410004,72.250000,72.730003,67.805244,13661300
2015-04-30,72.419998,72.779999,71.330002,71.709999,66.854324,14554400
2015-05-01,72.199997,72.720001,72.190002,72.680000,67.758644,11508300
2015-05-04,72.959999,73.430000,72.790001,73.139999,68.187508,8561700
2015-05-05,72.989998,73.000000,72.150002,72.220001,67.329803,11373800
2015-05-06,72.410004,72.449997,71.419998,71.940002,67.068748,10152200
2015-05-07,71.839996,72.529999,71.730003,72.279999,67.385704,9019700
2015-05-08,73.019997,73.650002,72.959999,73.449997,68.476501,11222400
2015-05-11,73.709999,73.839996,73.419998,73.489998,68.513786,7980700
2015-05-12,72.959999,73.320000,72.680000,73.019997,68.075623,7019800
2015-05-13,73.260002,73.639999,72.970001,73.099998,68.150192,6005800
2015-05-14,73.489998,74.139999,73.190002,74.110001,69.091805,6894400
2015-05-15,74.239998,74.349998,74.029999,74.260002,69.231659,3872300
2015-05-18,74.209999,74.790001,74.169998,74.699997,69.641846,6792200
2015-05-19,74.800003,75.239998,74.610001,75.050003,69.968155,5869200
2015-05-20,75.180000,75.470001,74.849998,75.150002,70.061371,10577000
2015-05-21,75.129997,75.239998,74.879997,75.160004,70.070724,4537900
2015-05-22,75.029999,75.339996,74.919998,74.980003,69.902893,4612300
2015-05-26,74.750000,74.830002,74.070000,74.220001,69.194351,9533800
2015-05-27,74.480003,75.160004,74.279999,75.080002,69.996124,13043700
2015-05-28,75.070000,75.339996,74.769997,75.129997,70.042747,5766400
2015-05-29,75.010002,75.620003,74.709999,74.940002,69.865608,9839200
2015-06-01,75.370003,75.529999,74.739998,75.239998,70.145302,7466700
2015-06-02,75.000000,75.089996,74.459999,74.750000,69.688477,5722400
2015-06-03,75.000000,75.070000,74.680000,74.889999,69.819000,5357600
2015-06-04,74.610001,74.910004,74.110001,74.370003,69.334190,6479500
2015-06-05,74.269997,74.389999,73.739998,74.339996,69.306236,7772200
2015-06-08,74.360001,74.519997,73.970001,73.970001,68.961281,6736600
2015-06-09,74.209999,74.209999,73.660004,73.949997,68.942650,8297500
2015-06-10,74.120003,74.949997,73.980003,74.860001,69.791023,7728800
2015-06-11,75.440002,75.489998,74.970001,75.370003,70.266502,4912000
2015-06-12,75.000000,75.110001,74.339996,74.440002,69.399467,6330600
2015-06-15,73.970001,74.680000,73.589996,74.529999,69.483360,7150200
2015-06-16,74.489998,74.940002,74.330002,74.900002,69.828323,6041400
2015-06-17,74.989998,75.160004,74.500000,74.970001,69.893570,5132100
2015-06-18,75.110001,76.279999,75.080002,76.029999,70.881798,9511200
2015-06-19,75.839996,76.010002,75.660004,75.709999,70.826607,10327400
2015-06-22,76.269997,76.660004,76.209999,76.300003,71.378563,6635000
2015-06-23,76.410004,76.650002,76.180000,76.449997,71.518883,4631600
2015-06-24,76.349998,76.419998,75.680000,75.680000,70.798538,7294400
2015-06-25,75.910004,76.459999,75.709999,76.099998,71.191452,9232500
2015-06-26,76.209999,76.500000,75.720001,75.989998,71.088539,6147500
2015-06-29,75.330002,75.720001,74.089996,74.129997,69.348518,13675900
2015-06-30,74.930000,74.949997,74.150002,74.389999,69.591751,8722200
2015-07-01,75.160004,75.260002,74.750000,75.190002,70.340157,7756500
2015-07-02,75.360001,75.410004,74.690002,74.839996,70.012711,5678800
2015-07-06,74.139999,75.279999,74.139999,74.809998,69.984665,9352600
2015-07-07,74.910004,75.169998,73.889999,75.169998,70.321434,10653300
2015-07-08,74.570000,74.800003,73.860001,73.879997,69.114632,13074900
2015-07-09,74.680000,74.870003,74.239998,74.279999,69.488846,6654600
2015-07-10,75.209999,75.370003,74.779999,75.279999,70.424332,8059500
2015-07-13,75.820000,76.080002,75.610001,75.919998,71.023056,7815100
2015-07-14,75.959999,76.779999,75.790001,76.680000,71.734032,5831800
2015-07-15,76.919998,77.260002,76.559998,76.779999,71.827583,6994900
2015-07-16,77.059998,77.250000,76.839996,77.139999,72.164368,5109200
2015-07-17,77.050003,77.070000,76.660004,76.970001,72.005318,3877900
2015-07-20,77.070000,77.400002,76.989998,77.220001,72.239197,3874800
2015-07-21,77.190002,77.389999,76.529999,76.879997,71.921127,8140200
2015-07-22,76.669998,77.120003,76.550003,77.050003,72.080177,5765400
2015-07-23,77.190002,77.349998,76.629997,76.769997,71.818245,5677400
2015-07-24,76.000000,76.050003,74.709999,74.849998,70.022072,13229700
2015-07-27,74.669998,74.930000,74.389999,74.779999,69.956589,11037000
2015-07-28,75.199997,76.150002,74.820000,76.129997,71.219513,11445100
2015-07-29,76.459999,76.610001,75.940002,76.260002,71.341141,9367000
2015-07-30,76.190002,76.330002,75.559998,76.150002,71.238243,5381100
2015-07-31,76.440002,76.930000,76.389999,76.589996,71.649841,7910300
2015-08-03,76.669998,76.900002,76.010002,76.529999,71.593719,8447800
2015-08-04,76.910004,76.949997,76.250000,76.489998,71.556282,10778700
2015-08-05,76.959999,77.260002,76.830002,77.129997,72.155006,5391200
2015-08-06,77.199997,77.269997,75.379997,75.449997,70.583359,13360200
2015-08-07,75.430000,75.570000,74.529999,75.320000,70.461754,10863600
2015-08-10,75.570000,76.260002,75.570000,75.930000,71.032410,7951100
2015-08-11,75.410004,75.690002,74.910004,75.290001,70.433685,7914900
2015-08-12,74.720001,75.419998,73.900002,75.339996,70.480469,9665900
2015-08-13,75.400002,75.680000,74.989998,75.169998,70.321434,6329300
2015-08-14,74.959999,75.419998,74.800003,75.379997,70.517868,5504000
2015-08-17,75.129997,76.160004,74.830002,76.139999,71.228859,5796000
2015-08-18,76.059998,76.440002,75.910004,76.029999,71.125961,5465900
2015-08-19,75.620003,76.239998,75.180000,75.720001,70.835968,10070300
2015-08-20,75.160004,75.449997,73.959999,73.959999,69.189491,12992900
2015-08-21,73.220001,73.849998,71.690002,71.699997,67.075241,24008300
2015-08-24,67.389999,71.070000,56.630001,68.650002,64.222008,33675700
2015-08-25,70.800003,71.339996,67.860001,67.959999,63.576481,17883700
2015-08-26,69.839996,70.900002,68.169998,70.830002,66.261383,26115600
2015-08-27,71.750000,72.309998,70.690002,72.209999,67.552345,18689700
2015-08-28,71.849998,72.239998,71.230003,71.800003,67.168808,10045600
2015-08-31,71.480003,72.099998,70.309998,70.489998,65.943306,15143100
2015-09-01,68.639999,69.760002,68.320000,68.639999,64.212631,21723600
2015-09-02,69.779999,70.050003,68.910004,70.050003,65.531693,12491700
2015-09-03,70.449997,70.839996,69.389999,69.550003,65.063927,14080100
2015-09-04,68.489998,69.269997,68.180000,68.680000,64.250053,16587900
2015-09-08,69.940002,70.699997,69.519997,70.599998,66.046188,11697400
2015-09-09,71.419998,71.470001,69.330002,69.510002,65.026505,12424000
2015-09-10,69.540001,70.709999,69.320000,70.180000,65.653305,17313700
2015-09-11,69.889999,70.660004,69.690002,70.629997,66.074272,7633000
2015-09-14,70.650002,70.779999,70.089996,70.410004,65.868446,6232200
2015-09-15,70.760002,71.589996,70.500000,71.419998,66.813309,8414600
2015-09-16,71.449997,71.750000,70.910004,71.620003,67.000412,12003400
2015-09-17,71.550003,73.260002,71.550003,72.269997,67.608482,19149000
2015-09-18,71.019997,71.669998,70.809998,70.910004,66.576653,23716000
2015-09-21,71.400002,71.570000,69.500000,69.970001,65.694092,23860100
2015-09-22,69.010002,69.660004,68.760002,69.540001,65.290382,29234000
2015-09-23,69.599998,70.120003,69.110001,69.470001,65.224670,9578700
2015-09-24,68.900002,69.169998,67.989998,68.760002,64.558052,20064500
2015-09-25,69.309998,69.519997,66.349998,66.879997,62.792915,30973700
2015-09-28,66.459999,66.599998,63.730000,64.290001,60.361202,66470200
2015-09-29,64.459999,65.980003,64.080002,64.879997,60.915134,31776000
2015-09-30,65.839996,66.419998,65.379997,66.230003,62.182644,26565600
2015-10-01,66.389999,66.949997,65.750000,66.900002,62.811714,19853100
2015-10-02,66.029999,68.300003,65.720001,68.290001,64.116768,23741800
2015-10-05,68.879997,69.019997,67.800003,68.470001,64.285744,18389800
2015-10-06,68.250000,68.449997,65.910004,66.860001,62.774158,30431600
2015-10-07,67.349998,68.260002,66.529999,67.930000,63.778755,27466100
2015-10-08,67.540001,68.349998,66.870003,68.129997,63.966545,23182700
2015-10-09,68.239998,68.730003,67.940002,68.440002,64.257584,13890000
2015-10-12,68.139999,68.839996,68.050003,68.620003,64.426598,11074500
2015-10-13,68.309998,69.190002,67.690002,67.760002,63.619152,17273300
2015-10-14,68.120003,68.680000,67.440002,67.629997,63.497089,21786200
2015-10-15,67.260002,69.139999,67.190002,69.139999,64.914810,22133300
2015-10-16,69.330002,69.860001,69.160004,69.760002,65.496941,17657000
2015-10-19,69.529999,70.199997,69.150002,70.010002,65.731651,15694700
2015-10-20,69.790001,70.010002,68.610001,68.910004,64.698868,14802000
2015-10-21,69.300003,69.570000,67.160004,68.290001,64.116768,36068300
2015-10-22,68.389999,68.500000,67.029999,67.879997,63.731796,35524500
2015-10-23,68.580002,69.690002,68.300003,69.330002,65.093185,26524200
2015-10-26,69.160004,70.070000,68.930000,69.599998,65.346703,17831900
2015-10-27,69.790001,70.879997,69.779999,70.879997,66.548470,25160900
2015-10-28,70.769997,71.510002,70.139999,71.470001,67.102425,18158000
2015-10-29,71.879997,73.000000,71.489998,71.790001,67.402878,22780700
2015-10-30,72.010002,72.209999,71.339996,71.339996,66.980370,12427200
2015-11-02,71.750000,72.910004,71.339996,72.860001,68.407463,18646600
2015-11-03,72.669998,72.830002,72.089996,72.599998,68.163361,10428700
2015-11-04,72.860001,72.879997,71.839996,72.279999,67.862907,11533000
2015-11-05,72.330002,72.349998,71.370003,72.050003,67.646996,9172000
2015-11-06,71.610001,71.820000,70.919998,71.750000,67.365311,12661100
2015-11-09,71.620003,71.620003,70.790001,71.199997,66.848915,15625000
2015-11-10,71.220001,71.839996,71.080002,71.680000,67.299599,9737400
2015-11-11,71.949997,71.949997,70.959999,70.970001,66.632980,10580900
2015-11-12,70.779999,70.889999,69.739998,69.739998,65.478149,10870800
2015-11-13,69.599998,70.279999,69.480003,69.570000,65.318527,18196800
2015-11-16,69.419998,70.440002,69.410004,70.440002,66.135376,12959800
2015-11-17,70.580002,71.209999,70.220001,70.739998,66.417030,7882300
2015-11-18,70.779999,72.199997,70.779999,72.120003,67.712715,12816300
2015-11-19,71.660004,71.750000,70.849998,70.910004,66.576653,11128000
2015-11-20,71.279999,71.870003,71.279999,71.519997,67.149361,9224500
2015-11-23,71.379997,71.779999,71.129997,71.339996,66.980370,10362700
2015-11-24,70.900002,71.629997,70.860001,71.559998,67.186920,7174700
2015-11-25,71.750000,72.050003,71.599998,71.949997,67.553085,4594400
2015-11-27,72.139999,72.220001,71.900002,72.089996,67.684547,2658000
2015-11-30,72.199997,72.209999,71.110001,71.110001,66.764435,8846100
2015-12-01,71.480003,72.370003,71.320000,72.309998,67.891098,10659200
2015-12-02,72.389999,72.610001,71.589996,71.699997,67.318359,9875100
2015-12-03,71.760002,71.849998,69.820000,70.129997,65.844322,13191400
2015-12-04,70.440002,71.889999,70.269997,71.779999,67.393486,14929800
2015-12-07,71.629997,72.000000,71.010002,71.379997,67.017937,8511000
2015-12-08,70.839996,71.739998,70.839996,71.540001,67.168137,7483600
2015-12-09,71.209999,71.900002,70.540001,70.820000,66.492149,17593600
2015-12-10,70.820000,71.839996,70.750000,71.349998,66.989754,9778500
2015-12-11,70.589996,70.879997,70.209999,70.300003,66.003929,15178300
2015-12-14,70.570000,70.849998,69.669998,70.760002,66.435822,21091500
2015-12-15,71.529999,72.019997,71.300003,71.680000,67.299599,14006300
2015-12-16,72.279999,72.720001,71.269997,72.610001,68.172768,15273700
2015-12-17,72.809998,72.809998,71.769997,71.830002,67.440422,11469100
2015-12-18,71.339996,71.430000,70.480003,70.489998,66.462677,15159800
2015-12-21,70.910004,71.129997,70.550003,71.129997,67.066101,6707200
2015-12-22,71.379997,71.709999,70.970001,71.610001,67.518684,7495800
2015-12-23,72.059998,72.540001,71.989998,72.379997,68.244690,8091000
2015-12-24,72.139999,72.680000,72.110001,72.449997,68.310684,2568300
2015-12-28,72.239998,72.300003,71.910004,72.110001,67.990105,6534700
2015-12-29,72.589996,73.160004,72.440002,72.989998,68.819839,7243100
2015-12-30,72.910004,73.099998,72.610001,72.680000,68.527557,8496500
2015-12-31,72.419998,72.750000,72.029999,72.029999,67.914688,6591700
2016-01-04,70.769997,71.000000,70.010002,70.730003,66.688950,19666300
2016-01-05,70.930000,71.379997,70.760002,71.070000,67.009537,14540000
2016-01-06,70.059998,70.980003,70.000000,70.489998,66.462677,14651700
2016-01-07,69.129997,70.010002,68.870003,69.059998,65.114372,17850400
2016-01-08,69.470001,69.650002,67.900002,68.019997,64.133774,17022800
2016-01-11,68.320000,68.349998,66.260002,67.209999,63.370064,28563800
2016-01-12,67.750000,68.459999,66.959999,68.070000,64.180939,13727000
2016-01-13,68.199997,68.519997,65.980003,66.050003,62.276352,16202500
2016-01-14,66.220001,68.260002,65.809998,67.820000,63.945206,23342300
2016-01-15,66.099998,67.180000,65.919998,66.870003,63.049503,17882300
2016-01-19,67.599998,67.849998,66.129997,66.860001,63.040070,13495200
2016-01-20,65.680000,67.639999,64.860001,66.989998,63.162647,24665600
2016-01-21,67.160004,67.500000,66.160004,66.790001,62.974075,17102800
2016-01-22,67.730003,68.029999,67.410004,67.849998,63.973503,11343800
2016-01-25,67.650002,68.099998,67.129997,67.220001,63.379513,10131900
2016-01-26,67.260002,67.860001,66.739998,67.730003,63.860359,12449700
2016-01-27,67.610001,68.320000,66.489998,66.959999,63.134365,15924700
2016-01-28,67.279999,67.320000,65.050003,65.400002,61.663490,26127300
2016-01-29,65.260002,66.500000,65.070000,66.470001,62.672359,17578200
2016-02-01,66.019997,66.910004,65.669998,66.570000,62.766640,16705700
2016-02-02,66.099998,66.279999,65.410004,65.610001,61.861496,12968700
2016-02-03,65.800003,66.110001,64.570000,66.040001,62.266914,19453100
2016-02-04,65.839996,66.419998,65.089996,65.680000,61.927483,18958100
2016-02-05,65.320000,65.500000,64.070000,64.400002,60.720615,16744000
2016-02-08,63.680000,63.950001,62.759998,63.520000,59.890896,24652800
2016-02-09,62.750000,64.629997,62.680000,63.990002,60.334042,20741700
2016-02-10,64.410004,65.559998,64.360001,64.559998,60.871479,14728500
2016-02-11,63.400002,64.029999,63.040001,63.520000,59.890896,22801100
2016-02-12,63.869999,64.400002,63.330002,64.370003,60.692329,10316000
2016-02-16,65.059998,65.610001,64.839996,65.580002,61.833199,17303000
2016-02-17,66.089996,66.489998,65.589996,66.410004,62.615780,12140000
2016-02-18,66.489998,66.760002,65.839996,66.000000,62.229202,9722100
2016-02-19,65.680000,66.120003,65.519997,65.930000,62.163200,8875100
2016-02-22,66.470001,66.879997,66.360001,66.870003,63.049503,7515700
2016-02-23,66.690002,67.040001,66.300003,66.370003,62.578072,8211900
2016-02-24,65.989998,66.680000,65.290001,66.589996,62.785488,11118600
2016-02-25,66.889999,67.459999,66.559998,67.419998,63.568073,9496400
2016-02-26,67.730003,68.000000,67.239998,67.300003,63.454941,10365700
2016-02-29,67.099998,67.269997,66.199997,66.230003,62.446056,11091700
2016-03-01,66.599998,67.669998,66.160004,67.650002,63.784924,14549100
2016-03-02,67.489998,67.779999,67.349998,67.760002,63.888649,10923700
2016-03-03,67.589996,67.650002,66.949997,67.570000,63.709507,10815000
2016-03-04,67.570000,67.839996,67.099998,67.410004,63.558643,9855700
2016-03-07,66.970001,68.180000,66.959999,67.949997,64.067787,11082400
2016-03-08,67.550003,67.769997,67.029999,67.120003,63.285210,8204200
2016-03-09,67.300003,67.529999,66.779999,67.239998,63.398361,13032500
2016-03-10,67.570000,68.029999,66.760002,67.279999,63.436069,11287700
2016-03-11,67.709999,68.599998,67.660004,68.589996,64.671227,10618300
2016-03-14,68.339996,68.570000,68.129997,68.300003,64.397797,6140900
2016-03-15,67.849998,67.989998,67.040001,67.239998,63.398361,15226500
2016-03-16,67.110001,67.470001,66.550003,67.080002,63.247494,16881300
2016-03-17,67.019997,67.029999,65.660004,66.300003,62.512058,20920400
2016-03-18,66.180000,67.080002,66.059998,66.839996,63.247295,19524800
2016-03-21,66.900002,67.370003,66.790001,67.230003,63.616341,12183600
2016-03-22,67.010002,68.110001,67.010002,67.900002,64.250320,13200200
2016-03-23,67.849998,67.970001,67.360001,67.419998,63.796116,9105100
2016-03-24,67.120003,67.639999,66.870003,67.389999,63.767727,8492800
2016-03-28,67.570000,67.639999,67.099998,67.199997,63.587952,7156300
2016-03-29,67.080002,68.040001,66.849998,67.980003,64.326019,10455600
2016-03-30,68.320000,68.500000,67.870003,67.989998,64.335480,7607700
2016-03-31,67.889999,68.290001,67.750000,67.779999,64.136772,8602700
2016-04-01,67.500000,68.800003,67.370003,68.550003,64.865387,9120200
2016-04-04,68.709999,69.620003,68.699997,69.370003,65.641312,17381200
2016-04-05,68.559998,68.879997,68.309998,68.470001,64.789673,16555000
2016-04-06,68.489998,70.339996,68.489998,70.309998,66.530777,24546600
2016-04-07,69.809998,70.279999,69.180000,69.540001,65.802162,19216700
2016-04-08,69.970001,70.000000,68.940002,69.349998,65.622391,12883800
2016-04-11,69.320000,69.519997,68.669998,68.820000,65.120880,8695500
2016-04-12,68.809998,69.529999,68.800003,69.379997,65.650764,13510500
2016-04-13,69.699997,70.070000,69.330002,70.029999,66.265839,9706200
2016-04-14,70.010002,70.300003,69.809998,70.070000,66.303673,6655200
2016-04-15,70.239998,70.239998,69.550003,70.019997,66.256393,7945300
2016-04-18,69.820000,70.750000,69.709999,70.669998,66.871445,11505400
2016-04-19,70.790001,71.300003,70.529999,70.919998,67.107986,6655000
