"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
"1",0.999917877247513,-0.160674442231658,-0.0114527043139851,-0.021445946193432,0.064456277998915,0.0282067325150803,-0.0535222333165605,0.0276215116390381,0.0252467758425597,0.0647933942452381,-0.0525883452496173,0.030139806379303,0.0442054111488994,0.032422473289027,0.0235696527591427,-0.162214453892177,0.00785517785261811,-0.0206760365053224,-0.0107691410506479,-0.0185231548333666,0.0223306153601123,0.016949229429428,0.0134286625862392,-0.0583055058632043,0.0403904815699655,-0.0357461894752184,-0.0493778888214019,-0.0341355855222131,-0.0346047472975509,0.129710360121098,-0.0277662443392558,-0.02449341548353,0.00747390779871509,0.0128216352974552,-0.0729807282447521,-0.223767253044961,-0.0407570119282863,0.0429032765271203,-0.000959740186429018,0.0454493056058247,0.0401750091450354,0.028986591274718,-0.0113723209500199,-0.0225959977045133,-0.0269860156788636,-0.00672854626779851,0.0464794087576441,0.0129981858387622,0.0407303778702106,0.0118450989047299,-0.0594259624491291,0.0501504606837336,-0.0113716004416467,-0.0638986583059502,-0.100583640689732,-0.0553164009839834,-0.0225144004022227,0.00397219436285611,0.0475235126351945,0.0280807981736954,0.0660605648960069,-0.0116291556291485,0.0372088539841224,-0.0596858155692101,-0.0218389368158444,0.031243968954167,-0.0278975815522464,-0.087346683129475,-0.020093425816041,-0.000706738454875254,0.0536734599148294,-0.0632040524763765,-0.011753479576802,0.0563618736283299,0.0443635293038199,0.00749394480366114,-0.0201379066090191,0.0599731151999182,-0.000518172679329965,-0.0139652566849864,-0.096865124777983,-0.0483141400568959,-0.0349418593331654,0.0266389123633853,-0.015937080571113,-0.0666498792611253,0.0543199426031403,0.0560740121162149,0.0192297999904726,0.000109325153612999,0.0604842349913698,-0.0790315330150825,-0.00158117439751023,0.00948273928501563,-0.0244874077847722,-0.027675835170048,0.0283236901982577,-0.0274310770097148,-0.0868978793888299,-0.0831164549528995
"2",-0.160674442231658,0.994707200659529,0.0214479246795003,0.120618935074646,0.0127349616560639,-0.0758795056502136,0.0415438586201196,-0.0444803260349726,-0.0191782936073371,-0.0127868441144128,0.049584221710681,-0.0123855175503445,-0.0403933939652915,-0.00366964988527837,0.00571140281846399,0.107974278082418,-0.0395027324843296,0.0830388736261919,-0.019027960108274,0.0916533313332577,0.0225467241838198,-0.0527324312186585,-0.0499493565536031,0.0135577126330958,-0.00510987167029225,-0.0304968851044816,0.0883683744098826,0.0662656104732963,0.0572139883090293,-0.118575855463168,-0.00168116760580141,0.0921567901629667,0.038242406219128,-0.0482078750082087,-0.00471548177059948,0.0522845747581545,0.0584493166070494,0.028781883274754,-0.0143696124592722,-0.0328691592791207,-0.0413355645962633,0.0497856880587911,-0.016153187241891,-0.0149792970741643,-0.0164444465622904,0.0481826904498973,0.00273967913165823,-0.033187847657032,0.0304107312660715,-0.026292608297209,-5.62119989006324e-05,-0.0487029410801951,0.0292707053909509,0.0321922863502765,-0.0575499536624857,-0.0302883004304034,0.0496332241034599,-0.0392880684204572,-0.059668209024386,-0.0201563358970904,-0.0459383707847906,-0.00213700399782635,-0.0986298085343187,0.0775176400195388,0.0598826540510787,-0.0222402612437276,0.0137131032362908,0.0783241618580651,-0.000801173968641542,-0.0353763537428214,-0.0235958660683272,0.0861606966175833,0.00215136217668738,-0.00456412961392161,-0.0470412898303202,-0.0672259752605161,-0.0686274090162477,-0.0509002399526633,0.032048183495911,-0.0328072369070753,-0.0101527563898714,-0.0150667458687278,0.0241034717423292,-0.0340123722162007,0.0986115348185141,-0.0530573030499261,0.0354237535528844,-0.00366679907914236,0.0347521793489659,0.0930778822221291,-0.0147908673099275,-0.0441954882864415,0.000193709174289613,0.0214322558256422,0.048853734479528,0.0659537188504682,-0.117443759989068,-0.00589039656352156,-0.00567396456426122,-0.0692339124818544
"3",-0.0114527043139851,0.0214479246795003,0.993979261658976,0.062399637671212,-0.0761671565244154,0.0954999684157178,0.158223992454395,0.0966177303490968,0.0568526716970087,-0.00991155038983305,0.0970867430595943,0.0544397831348583,0.113635368431403,0.0427987438935648,0.0742288507136709,-0.043998412167625,0.120554986775416,-0.0235732320463799,0.0526899057914554,-0.0507100388661445,0.111777729405624,0.00507717225423455,-0.0427430367009962,0.23830041421813,0.0346083730383579,0.131909762457995,0.00306359217472197,0.0685859676301156,0.115410732279929,0.0697750778005694,0.0977611494369724,0.0292922307518936,0.0676841276250811,0.0755389436034261,0.121499626580062,-0.0551313825915767,-0.034174562917834,0.0303162420969992,-0.0295261505154407,-0.0450350233570385,0.0620843589024871,0.0489987880438083,-0.0279767720372785,0.0721297032845665,0.0259336830287202,0.0441677689097449,-0.00868332777975613,0.0676080324812255,0.0344970022317671,0.0173316654326561,0.0833703485739136,0.0236280358621993,0.0232489843828814,0.0176960690336769,0.0993254186279894,0.0979630975748057,0.0642477749195063,0.143197129558442,0.0256002150731975,0.172795177149546,0.0449212817820967,0.026616747467746,0.0493100991529459,-0.0978100991351455,-0.0492729511806323,0.0101963720921198,0.0658573682405483,0.294420337225399,0.0202253666028374,0.0566756850764312,-0.0131618969545036,-0.0387917729689408,0.0863988286001772,0.0623018353917717,0.0441475864518931,-0.0154926259755529,0.0410913086041611,0.104261735366183,0.0604330053887495,0.0687047632127038,0.104904266409962,0.00715387592850091,0.349269469395751,0.0712828700372175,-0.0447945490021354,0.119549963018613,0.089836774420633,0.0665667183595293,0.113807878640085,-0.0389798754146019,0.00282397664543915,0.0860083718462793,0.127290460245628,-0.0370904239527274,0.0299802823605117,-0.0312747869432547,0.106389544967825,0.0449540655463554,0.0145770085731987,0.11595617671602
"4",-0.021445946193432,0.120618935074646,0.062399637671212,0.997648870447049,-0.0306982369482872,-0.0577645827411682,0.0256176467813828,-0.092368408362758,-0.0285005284026477,-0.00448131855604089,0.00106744200536327,-0.00823465491540141,-0.0191872083838482,0.068678821479942,-0.0245664356268556,0.0660598233554639,-0.00101922178525477,0.049164126867554,0.00647564318108978,0.0507510518970702,0.0890244115218743,-0.0586761678310045,-0.0201619934380959,0.0507575972970627,-0.0749635215971266,-0.0263635498617558,0.088475642472804,0.597157356579785,-0.00604946635227554,-0.00795936061207035,0.0014107054750179,0.0790267288309926,-0.00188686366528152,-0.0248637378252828,0.041361117014676,0.0454843996708282,0.000422926005406659,0.0135796811022177,-0.0314649148747957,0.0131194507199124,0.000293160452563205,0.0345632462377346,-0.016099260087918,-0.00621138045766489,0.0464417273506977,-0.0725626078960919,0.0395133888565672,-0.0768944055219477,0.00415331405773269,-0.041870335904992,-0.0372951328659689,0.0948888214614205,0.0111610264877084,0.0465177397213885,-0.0242010301367139,0.0718848282723469,0.0658519720861687,-0.0284203493211809,-0.0362210088586507,-0.0281346592272513,0.0447797235648474,0.0155629664428444,-0.121557638062568,0.105643858415809,0.00980821965462201,-0.0437570340512997,0.0398190018616804,0.0339871006990168,0.0267805971683881,0.0305196733767597,-0.114848922567987,0.00388881678107017,0.0530961175076117,-0.0168936252443798,0.0586185628112543,0.0102506306995399,-0.0019824242882567,-0.0632861681303138,0.00719367900551079,-0.0305665529239407,-0.0054466312943762,0.0403291680320684,0.0787365886124588,-0.0393676497814623,0.0554313869868071,-0.021158794784403,0.00407353607718815,0.0465063133166138,0.0217493077126952,0.263622213856514,0.00139690858141414,-0.0134519190102596,-0.0359550678245309,-0.0455878199550903,0.0555565975952132,0.095441033517849,-0.00831580387895296,-0.027362554570582,-0.0423224857266486,-0.0196487577187651
"5",0.064456277998915,0.0127349616560639,-0.0761671565244154,-0.0306982369482872,0.996931853286071,-0.0440422465110707,-0.0435219673202753,-0.00807861647855569,-0.0208999772448555,0.0440350409959607,-0.0242493487796699,0.0268970565009597,-0.02247513249023,-0.0230149491611118,-0.0505484210316023,-0.0206371404713368,0.00543999427759282,-0.0685383681060442,-0.01029891653522,-0.0215206702241396,-0.0203813103025746,-0.0282432606189122,-0.0653274485502264,-0.0299182785914364,-0.0651364005509932,0.0196491862156138,-0.0112902401362233,0.00953408425438513,-0.0164788419577676,0.0182340442729773,0.0290099051912188,0.00114575761151893,-0.0114987696413793,0.0142220175175039,0.0110375749131864,0.0354171154068258,-0.00953552019655692,0.0695407152189175,0.0599408776960467,-0.00104528622421661,0.00608256352932461,0.011694585706555,-0.0342529677761776,0.00533702382036406,0.0113366329118464,0.0504450758766501,0.0338411481805661,-0.0056712638758961,-0.0220876346526035,-0.0230960278057974,0.0228199043519029,0.0169999954055341,0.00445617468284975,-0.0453733719951251,0.00519550177807392,-0.0163348775334221,-0.00597747360735972,-0.013762576085696,-0.106610846810815,-0.0500016890097753,0.0846186233911964,0.00276391551726061,0.0663064173853457,0.017259654840579,-0.00686525301339035,0.0388733342706567,0.0193578293127452,-0.046262848582509,0.00081300788128624,0.051999244958251,0.104686821552936,0.0271587007560405,-0.00506013523016627,0.0294108310427303,0.032388320881581,-0.0238227779706575,-0.129911218235729,-0.0258076760174197,0.0315543065447925,0.0431094889458784,-0.0584203524510966,-0.0267347815880685,0.0149361464158342,0.0117035145316971,0.0273305751427766,-0.016300455520397,-0.0171236112405536,0.0565568922556829,0.0268038679838073,0.0192281229773904,0.00718278318751657,-0.00505474392766507,-0.0114319732699639,-0.00578141971395333,-0.0661063816428996,0.02988665368274,-0.0127109357916703,-0.00369833344678203,-0.00751387092185013,0.0188073871060328
"6",0.0282067325150803,-0.0758795056502136,0.0954999684157178,-0.0577645827411682,-0.0440422465110707,1.03590620624381,0.0162004442394147,0.188359123796324,-0.0426756295366075,0.136530098781046,0.0466355659815613,-0.00957154055543738,0.0802494142040455,-0.0144780101673568,0.163296733514767,-0.0345766549986041,0.0816557533360588,-0.0238903182925563,0.0455483365510161,-0.0602903007478222,-0.0163391934986856,0.0346215111229085,-0.0147336440421198,0.0233439096856509,0.0754786701462732,0.121018647878827,-0.0372942766266033,-0.0391365776310227,0.0304605371928393,0.108460489995615,0.0206546642890797,-0.00944613495516333,0.0750158918858115,0.0456927215408459,-0.00976024025737904,-0.0486792553881701,-0.0484479793079059,-0.0399731953724496,0.0163816464698656,-0.0265210272974288,0.030371826688855,-0.0082391986946554,-0.0452377879531235,0.129775954422442,-0.0259631080847684,-0.0483407550399683,0.114135521883989,0.244854597936335,0.045315051603163,0.0588683784094404,0.053037691291335,0.0710046612164805,0.0465595515666167,-0.0797057987100356,0.0599294269474776,0.0279297159752429,-0.0701127756777701,0.0292406427015424,0.0173765204342793,0.0799475393819487,0.0620219188776296,0.00217332636392522,0.0848346724567197,-0.0272964667879162,-0.0590483209545199,0.0852114265664044,0.107552830048151,0.0178238847994664,0.018515773496073,-0.033249294751923,0.0281852452716918,-0.0394535017158911,0.0343607680293039,0.0535701074819024,0.0350033212312143,0.00565358477374119,0.0184971139833017,0.242646222581064,0.0384020637898203,0.144000825042029,0.0551805679434614,-0.036609598146192,0.0878946297753606,0.0776163371256771,-0.0185989992596477,0.124882526191853,0.104460448965309,-0.0582479386321744,0.00606596194488962,-0.0210714246018245,0.0597629820675531,0.0866403049351361,0.0385617097458174,0.0693411161162899,0.0242006347625375,-0.053509314965209,0.116111972122914,0.0521774229312612,0.0420053793071998,0.0724226300969915
"7",-0.0535222333165605,0.0415438586201196,0.158223992454395,0.0256176467813828,-0.0435219673202753,0.0162004442394147,1.00402070760646,-0.000565734861379633,-0.025623725024087,-0.0861674071692333,0.130236097604011,0.018841668121864,-0.0234486498652691,0.0473183408380103,0.00924966452067071,-0.00101790944300446,-0.00146052584849291,0.0708324523011895,0.042182985131819,-0.00251325921698696,0.0381276028252845,-0.00584464080176919,0.00172773788630339,0.105303398116273,-0.0446538081590485,0.0437846079572622,-0.0297340191728231,0.0250254023026986,0.194873254560873,0.0629938306030822,0.0253481554410288,0.0106951239751329,0.0125040481120286,0.000601269635332071,0.0615548121198324,-0.00964247454949137,0.00347937371985855,0.0623842480090598,-0.0208439270888135,-0.0710622817610378,0.00291912283119745,0.00825662411712407,0.00556311072880786,0.0152684961350282,0.0584757250813826,-0.0113167827825559,0.0205197240107109,0.00259932493465433,0.00831370282100127,0.0112742828711638,0.00451622341975183,-0.00984364139142285,-0.0031447290217127,0.0206109557430615,0.0466739732988016,0.0249333275410087,0.0435768231629646,0.0620767979068657,0.00310698697484841,0.423434921040606,0.0342232353657393,0.0311701585796403,0.0504779350555686,-0.0308277400553266,-0.00405539689334349,-0.0237809513288679,-0.0498346502050694,0.0782144961470633,-0.0672438136769164,0.0301364485865069,-0.0248198040749829,0.033830643830701,0.0370057406591873,0.0206952441362303,0.0325561709088023,-0.0128683632112395,0.000534236535187587,0.0330765431949417,0.00875575337946657,0.033075829016817,0.0489686327147817,-0.00753250002465089,0.0684761449713595,-0.0299664242915993,-0.0150067051087167,0.0237276256721764,0.028416693482232,0.057903272629582,0.0314239579936849,-0.0410043647645416,-0.0236445157396028,-0.0029775293540476,0.0755923564102851,-0.0505045042117568,0.0510874748409405,-0.0622033313456627,0.0383247380530726,-0.0207074667592119,0.0127493324077326,0.0206358956342084
"8",0.0276215116390381,-0.0444803260349726,0.0966177303490968,-0.092368408362758,-0.00807861647855569,0.188359123796324,-0.000565734861379633,0.998224492502407,-0.0159851738707343,0.0236110882041886,0.00446206857032941,-0.0461834850052027,0.0834030412082847,-0.0797908860337249,0.0936833473007398,-0.0567466535529649,0.123933976468054,-0.00697891895907973,0.0255160011710902,-0.0394847660651797,0.00784996977343907,0.0109417197348606,-0.0448117394761444,0.0365334891155268,0.0751591996698964,0.0411760505232908,-0.0433552542797634,-0.0726568864457331,0.010455032109406,0.0298680288033879,0.0470263803214785,-0.0698821554246645,0.100869208912309,0.0114430120331977,0.0460370598152649,-0.0760150696980569,-0.00159300977093435,-0.0133282338995061,0.00642089604343566,0.0229978424112061,-0.00526087234575247,0.00477339059347553,0.0212908774518366,0.00346728424467421,0.0680052323084932,-0.019707574397965,0.0309225937001235,0.0632197022684046,0.00774095261145444,-0.00387019987353883,0.0676677406099896,0.036708409001566,0.0142646742941111,-0.0892730422952046,0.0521805231896649,0.0157630626565876,-0.0472750441839819,-0.00474362889392433,0.0139815732710572,0.0213966067342093,0.0847035160811681,0.0342688285672911,0.241045383788076,-0.134354460807047,0.0263138633773698,0.519724181840029,0.0325859190187324,0.0467057277255695,-0.0221874010338335,-0.0107509883354202,0.242622089908783,-0.0289582061838717,-0.0203068954845825,0.127838730797531,0.042684537968624,0.0160291981337551,-0.0208303960656841,0.0549756392912859,0.266074610168871,0.0694875510088743,0.0322030424985291,-0.0172994857753612,0.112951186375978,0.588234555078872,-0.028299280664339,0.0928151089601414,0.244014876388796,0.0284822873511078,0.0474707406239129,-0.00280195949561838,0.0554298246370697,0.0881898441443678,-0.00688492060682498,-0.00518843827158333,0.0216629130332859,-0.00927618627219507,0.0471188806898308,0.0228934213565881,0.0487335667148875,0.0525262470038385
"9",0.0252467758425597,-0.0191782936073371,0.0568526716970087,-0.0285005284026477,-0.0208999772448555,-0.0426756295366075,-0.025623725024087,-0.0159851738707343,0.999086675187704,-0.00869781453180152,-0.0303660916282387,0.0549799211756583,0.0566086215730744,0.0632184600753807,0.00752276891364654,0.0480037543994725,-0.0191858629058117,-0.00825891382370983,0.0299585796279446,-0.058175972606865,-0.00547140916858403,0.0694343593437041,0.0198068374060931,-0.00756341845710883,-0.00827798649726858,0.00140316993170858,-0.00303390034192123,-0.0426218062751841,-0.0368208369269856,-0.0287634273185503,0.000717211948568265,0.0228272867753524,-0.0493670689882009,0.0322480194989119,0.0420599964593155,-0.0143947032373307,0.0492143918819327,-0.0639605415380301,0.0719437251171713,-0.0720447966875147,0.123393834072932,0.0155807298393404,0.0322265763663646,-0.00241817464465475,0.0314145833958966,0.0330101317196787,-0.0759328629242705,0.0336537570804496,9.7291491364645e-05,0.00948046507513145,-0.0485984778050135,0.0026754312558783,0.0349040463016782,0.0026893544234479,0.00305625882390552,0.00197815355180715,0.00686798205517743,-0.003301625102557,-0.0492146399602649,-0.00955493155072168,-0.0387143037877135,-0.00470129923050984,-0.0597433685999943,-0.00820826497415156,0.0243751076148215,-0.0115456165633218,-0.0440788691468193,0.0733068348663855,0.0503796443515692,0.00863280415938015,-0.000108798540244814,0.0059563610250935,-0.0508322130994278,-0.0271036184200296,0.0387198977905586,-0.0427456020286323,0.00897984753731619,0.0332798753239937,-0.0103777090038187,0.043079735961472,0.00753464219964306,0.0573075516995469,0.00828493598710265,-0.0158137771295127,-0.0201790837248947,-0.00899779757001938,0.0327783048145074,-0.0360393184443757,0.0560615604258939,-0.0577683717013909,-0.0404176270698524,0.010072686821211,0.0542908853178982,-0.0226592627546553,0.0158341723044835,-0.0463678242758496,0.0287106259148183,-0.00188881263460541,0.038596416038905,-0.00285855290490451
"10",0.0647933942452381,-0.0127868441144128,-0.00991155038983305,-0.00448131855604089,0.0440350409959607,0.136530098781046,-0.0861674071692333,0.0236110882041886,-0.00869781453180152,0.930483050687646,0.00436291608687313,0.0178994002721192,-0.0288131182833695,-0.0144967214259523,0.0675254151392312,-0.00647444771599117,-0.00250963338958026,-0.0108408393999212,0.0506598551197981,-0.0101715925086749,-0.00627125622628035,-0.006343788330799,0.00338577969427653,-0.00553083025716074,0.0112342163155489,0.017999622073022,-0.00685456879364939,0.0113318525646173,-0.0199804452250921,0.0451652217479245,0.0188534169748406,-0.00657784197269288,-0.0301792040025837,0.0530162476052048,-0.0144415014234619,-0.00410947992929704,0.0295755209488729,-0.0213781898692741,-0.0504701397112262,-0.0280885990756049,0.032707857140805,0.0301778327048283,-0.040119392975363,-0.049479830526139,-0.0283479287445361,0.0209894903985628,0.0251823087488506,0.153382859770881,0.0380137892800485,0.0140694308442165,0.0309699861950483,-0.0135737023194434,0.0271442229607003,-0.0484536990654082,0.0152937955949023,-0.0396453653728166,-0.0170831213535061,0.0288078004620992,-0.0117052489422226,-0.0388615204859189,-0.00980511064027766,0.00287412794508171,0.015409096244725,0.0672640657379384,-0.0373441252130134,0.0173583390011289,-0.0285047831297346,-0.0454695037476414,0.0615297827138689,0.0134342814967499,0.0464651527060034,0.0182856347855289,-0.0169768847033545,0.000676238085604105,-0.0279248432477769,0.0495737037791805,-0.0191547793740075,0.0687720028543991,0.0618582789432905,0.032311803880409,0.00829368300457858,0.0497639816195896,0.0129746362581567,0.0181779311765512,0.0249320755700016,0.00339778787602368,-0.00794663786605409,-0.0990221693281629,-0.0590766113804718,0.023674107753217,0.0302522398351008,-0.00908969206711104,-0.0463883596413288,0.0386878752089296,-0.0385457846988754,-0.0136585484938617,-0.00487406876825749,0.0968643966207494,0.0322606237871356,-0.0370835390439086
