"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"26",-4.6320326042273e-06,-3.26881733844518e-06,2.42101883115297e-05,-3.75269997840509e-06,3.2044463251836e-06,5.31509866050252e-05,5.07782916791177e-06,7.27554645358008e-06,2.3829266703288e-07,4.29386860761835e-06,4.40626315482416e-05,9.45613870148247e-06,4.60547068807576e-06,2.16173389777941e-05,2.95903806322018e-05,-3.95611044935322e-06,2.18573433708452e-05,-1.32580221156057e-05,7.39084955271347e-06,-1.26737565832528e-05,6.0859158971281e-06,-1.02788293586299e-05,-3.83619930113539e-06,1.41139525542344e-05,1.07734883952642e-05,0.000201478710780734,-1.35359450421528e-05,-5.82382421649168e-06,2.39533753864645e-05,1.55916067254683e-05,6.40226811483627e-06,1.26152249560455e-06,1.52941770562671e-06,8.40556919562047e-06,7.34669428067753e-06,4.70805223367852e-06,-3.43001145332871e-06,4.89334225224899e-06,4.17150257841626e-06,-2.77774703484926e-06,1.8122574552792e-05,-1.45025299239262e-06,-4.34682816587323e-06,1.80449205478063e-05,6.64299144303677e-06,1.78222253624895e-05,4.88794408706156e-06,2.84522320328106e-05,6.38297070101257e-06,1.3472821313322e-05,1.13165730378653e-05,1.6192721425293e-05,8.54008659895403e-06,-4.14097900044461e-06,1.20313113800086e-05,2.57609329454102e-05,-8.68533237297165e-07,5.86713485714041e-06,1.26794242620849e-06,4.8917035822199e-06,5.10326570582558e-05,9.46311825163865e-06,8.66623798401533e-06,-1.29135149747963e-06,-6.03716943260133e-06,8.82885409315402e-06,1.4224184271984e-05,7.32599798017134e-06,5.02081031574659e-06,5.88493831937928e-06,-1.5485378004719e-06,-7.41639515381923e-06,-5.60477125786376e-07,1.70433675267166e-05,5.26849123127773e-06,-1.62872136787751e-05,3.14357827134552e-06,4.17357751649861e-05,-4.20773214123923e-07,1.36982184732131e-05,1.07021746538203e-05,-3.62596053541863e-06,2.46537891169258e-05,1.36004387595845e-05,1.76863909592746e-06,3.05750840651761e-05,4.40434734272612e-06,9.6644872588484e-06,-3.0524272742914e-06,-5.84380364327036e-06,6.40738297065963e-06,2.41667891864679e-05,-1.33282069169815e-06,-1.25530924803326e-06,1.87005329706601e-05,-8.6686804608824e-06,3.68798260994481e-05,1.34878367478659e-05,-2.05608952648394e-06,3.85456829963113e-05
"27",-3.56849439257633e-06,5.28253863196001e-06,3.13590449255904e-07,7.02383544757776e-06,-1.02688606095946e-06,-9.13506976627021e-06,-1.92318420791038e-06,-4.27241384852531e-06,-2.87350770361477e-07,-9.11960756747577e-07,8.65393817705218e-07,1.90880723930261e-06,8.51126016574381e-06,-1.16702978500955e-06,-1.29170068006999e-05,3.30931202971243e-06,-4.82541763374145e-06,4.28079665515713e-06,-1.31972981992918e-05,6.0345800874631e-07,2.90579074511e-06,-1.12346394014273e-05,-1.78953619942271e-06,-7.49823627135498e-06,-1.64253795849049e-05,-1.35359450421528e-05,6.23877077337242e-05,7.18891606808749e-06,7.98324114219339e-07,-5.3984637919825e-06,-5.24623345435211e-06,7.67785571001588e-06,2.07679125344029e-06,1.53269735935357e-06,-3.08004926179993e-06,3.6024295823504e-06,2.05640748243915e-06,-1.19339320624182e-06,-1.06212689060393e-05,3.11144300141028e-06,-3.21000918558324e-06,9.89120366801015e-07,-1.31624799075182e-06,-7.65674588014324e-06,-1.07147986644461e-06,4.11069695879178e-06,7.11763118819621e-08,-6.41088352531452e-06,4.1154051550745e-06,-1.14683024961395e-05,-7.84252350729166e-06,-2.47631690507019e-06,2.95728711422656e-06,1.90411149431062e-06,9.40520808574205e-07,-3.05423997057713e-05,6.1032567282802e-07,-4.41074627724635e-06,-2.62530187339902e-06,-3.19233613926724e-06,-7.87947316681566e-06,2.34362618589574e-06,-1.3301583608951e-06,5.53398864865461e-06,3.16515998531656e-06,-1.77197752852382e-06,-3.30776549942793e-06,6.67052764997692e-07,-1.53810029748408e-06,-1.25657232229725e-06,-4.33906819817054e-06,1.71770700982661e-06,3.4787603722984e-06,-1.62930664012337e-06,2.1284593334031e-07,-7.0546874603915e-06,-4.79667270121091e-06,-1.35242478854457e-05,-1.05142728985233e-06,-2.26621961092966e-06,-7.64241047356357e-07,4.46678066558866e-06,-2.70011825704474e-06,-3.64675893814159e-06,3.09239266266609e-06,-3.52670490060754e-06,-5.01035850621465e-06,-3.97511641555094e-06,3.01132484031082e-06,4.18728728352001e-06,-2.84573957339119e-06,-7.21517962186607e-06,-1.3259050975712e-06,-3.00782970001755e-06,-1.27624934304655e-06,7.20944314395696e-06,-5.32109293416379e-06,4.10524897784842e-07,-1.90942612786366e-06,-1.33359212738334e-05
"28",-4.54777013876125e-06,7.30251851926124e-06,1.29421310715724e-05,8.73932797861617e-05,1.59858860533759e-06,-1.76722226242346e-05,2.9839186767637e-06,-1.31991817023247e-05,-7.44186099349518e-06,2.77930093909411e-06,5.34748998835653e-06,-1.35290206409083e-06,-8.38012326790047e-07,8.36786553173793e-06,-1.7454516030014e-05,5.4410538148521e-06,9.92730382017633e-06,4.64844055011454e-06,2.40665700710715e-06,2.08721577409219e-06,5.71321265737604e-06,-3.74859185900712e-05,-6.46014004946255e-06,7.31187338434965e-06,-2.12058736738821e-05,-5.82382421649168e-06,7.18891606808749e-06,0.00021281059715669,3.21961318200313e-06,1.33697176057886e-05,5.72320725057819e-06,5.40825561671732e-06,1.49519200083365e-05,-4.47305163611273e-06,1.97439719139155e-05,1.11982016242191e-05,-2.34306313022777e-06,3.32076894358032e-06,5.33248803804208e-06,4.79618962096532e-07,-2.27517958766519e-06,1.31865995678111e-06,1.70201196382706e-06,-2.63003617916464e-06,9.5186906811597e-06,-3.73431469453063e-06,4.47576130492296e-06,-2.02344775686358e-05,5.26057781003966e-06,-9.87130208367591e-06,3.24241223515797e-06,1.44130265061759e-05,4.82976658497425e-06,4.88825846660955e-06,2.41797910723239e-06,1.72416250267943e-05,4.18182208361617e-06,-9.99858211803009e-07,2.20952709793494e-06,-4.91393756813953e-06,1.74832910836237e-05,3.12958718654971e-06,-1.51535204519538e-05,5.22099774511977e-06,-6.88614042288286e-07,-1.03965763866932e-05,6.11445846807366e-06,1.16006805013492e-06,-1.77315350011465e-06,8.70005703383871e-06,-1.8683473182286e-05,-5.059695691365e-06,1.3933773352829e-05,9.35709771395371e-06,1.47367293696038e-05,-6.89004763224141e-06,3.25417531556941e-06,-1.6300342096629e-05,-2.87514787385004e-06,-1.98679542208993e-06,6.21172926231219e-06,2.08233666093361e-07,1.21323853156727e-05,-7.91018470985312e-06,3.16784412592865e-06,4.23904016209647e-07,-5.70906473663218e-06,1.14807725287851e-06,6.52487001275844e-06,2.24411875570764e-05,-4.30773533496563e-07,1.30562710271788e-05,1.13840744924754e-06,-4.84138877422267e-06,1.78182700056056e-05,7.44821232156513e-06,1.0371238540513e-07,-2.55696176754647e-06,-3.21657692642379e-06,1.84690975840232e-05
"29",-7.05492099624985e-06,9.64832691227284e-06,3.33259120468723e-05,-1.35478893326634e-06,-4.22814370517214e-06,2.10480181817238e-05,3.5556866141482e-05,2.90643703450917e-06,-9.83804221899387e-06,-7.49903090926137e-06,0.000432794411175425,1.3326087590006e-05,1.2928805614408e-05,1.1516836560138e-05,-4.52926680899142e-06,2.70002653058853e-06,-6.82676753504843e-06,1.40717360189095e-05,1.0729131078246e-05,-1.00922350250811e-05,6.71059269039382e-06,-1.21044219755079e-05,-1.00904496343435e-05,2.06399211968434e-05,4.72902908020109e-06,2.39533753864645e-05,7.98324114219339e-07,3.21961318200313e-06,0.000511755246441851,2.69662272990719e-05,2.18367475853175e-06,8.3566864358148e-06,1.91205525054482e-05,2.08302312290127e-07,4.13803252500195e-06,3.16711610578748e-06,2.93048353427592e-06,1.73694427405208e-05,-1.60640093543628e-05,-1.31498696314831e-06,1.37027015359554e-05,1.75210719554865e-06,-5.30886764964244e-06,-3.42714663622068e-06,2.48310591399574e-06,7.72667255438498e-06,1.21814700964792e-05,1.17467415865661e-05,-8.15653664114207e-07,1.02070053647261e-06,4.79475459630544e-06,-3.17230589023914e-06,-1.1058370878407e-06,-1.41894139653543e-06,1.12403744632669e-05,-1.95825374429439e-06,3.81349317051241e-06,2.59942196922159e-05,1.03559439307684e-05,2.90180440275838e-05,5.706226167919e-05,2.24253899080703e-05,1.80230455632163e-05,-4.74853736916734e-06,8.92203169464461e-07,-8.47790133182441e-06,1.46575605809976e-05,2.08535328585353e-05,7.62943509592339e-06,8.63131357477986e-06,1.80568532486332e-06,-2.53478442512527e-06,6.23786957355195e-07,-3.71318414514347e-06,9.53278830231175e-07,-1.18909804804632e-06,-5.58000034831816e-06,-8.89078488094495e-06,-1.24469914031513e-06,1.54638886414119e-05,2.93415811596026e-05,8.013589478041e-07,1.33312052704916e-05,1.38689730937498e-05,-8.48330776384166e-06,1.12028320824033e-05,3.40937609366806e-06,-5.93362776657099e-06,-4.75480585530209e-06,-9.31846233477376e-06,1.55252704067509e-05,1.81043207478974e-06,6.37939502810442e-06,5.49085789709964e-06,2.96106746035056e-05,-9.82198635751133e-06,1.77507980385596e-05,-1.61642513788986e-05,9.62468628077361e-07,3.0048664113671e-06
"30",1.75319905234573e-05,-1.32570270786366e-05,1.33578408906554e-05,-1.18176968743966e-06,3.10174539045622e-06,4.96872892315305e-05,7.62025222215271e-06,5.50480828978211e-06,-5.09513562992261e-06,1.12383930934895e-05,5.30479082927848e-05,8.2507994136457e-06,-5.34689079697794e-06,1.30060195588111e-05,1.84191926528679e-06,-9.60598341667603e-06,9.67216912196207e-06,-2.26134274723909e-06,-1.01139069441574e-05,-9.63533482761865e-06,1.01919223583272e-05,3.35635741728722e-05,-7.4131554584324e-06,6.38826222595733e-06,-2.3960268768639e-06,1.55916067254683e-05,-5.3984637919825e-06,1.33697176057886e-05,2.69662272990719e-05,0.000220221632518779,2.25961828055099e-06,3.54101747757474e-07,2.66019938644795e-05,3.56954151305891e-06,3.1491190321404e-06,-2.13601616262787e-05,-1.50182025386234e-06,2.34552345243353e-05,2.58792255805584e-06,-4.66200742469156e-06,1.65662309685766e-05,-1.69925865144125e-07,-1.52848533212197e-06,1.35551433723408e-05,-1.72069165296201e-07,3.52512300645226e-06,9.71826387632103e-06,2.25430226619994e-05,9.9669319556108e-06,2.60346386017682e-06,-1.07745841190045e-06,9.05782192715821e-06,-6.0341293696168e-06,-9.49743176125262e-06,6.30761386458428e-05,1.79817579902109e-05,-1.41454023972731e-06,1.42804199540175e-05,6.69652298381025e-06,1.37634906477551e-05,2.13929686248847e-05,1.52821665781388e-05,1.48185081481276e-05,-4.24185081260044e-06,1.96422872118404e-07,3.87733094664199e-06,8.78723833768875e-06,4.69960707134973e-06,3.09888167294885e-06,-1.1356682423742e-06,1.98987437305643e-06,-7.54287958311769e-06,1.63729286342467e-05,2.61278839996608e-05,1.25812639835989e-05,-4.8133929860721e-06,2.24585840174168e-06,2.07151502441675e-05,9.83991063155511e-06,3.65199033313164e-06,1.67052149067266e-05,1.50556420499279e-06,1.89775969521269e-05,3.99427408503385e-06,-2.69739373341191e-06,2.68834443017502e-05,5.00798823215472e-06,1.12495132769382e-06,-1.12774204170698e-06,1.78199673851034e-07,5.72519258272439e-06,1.85832331881468e-05,-2.23472927968038e-06,2.79402381130225e-06,1.20027359518612e-05,-7.14831346296033e-06,1.56357770848845e-05,8.06069300264355e-06,-7.19874228893735e-06,4.64534976676895e-05
"31",-3.23128932302449e-06,-1.61831489816262e-07,1.61140378087608e-05,1.80340454029772e-07,4.24885189025102e-06,8.14693074642502e-06,2.64009668657945e-06,7.46241386997276e-06,1.09386763917758e-07,4.03917144074398e-06,1.23872206762303e-05,7.00394305283046e-06,5.62734787451501e-06,1.71525345785003e-05,1.49299965725633e-05,-2.19872007095804e-06,6.55906975868282e-07,-6.86396799502501e-06,1.43511019233637e-05,-2.64365752887288e-06,4.21863216985889e-06,1.23283798188939e-05,-3.07701503131172e-06,9.52809323190447e-06,1.31568525389916e-05,6.40226811483627e-06,-5.24623345435211e-06,5.72320725057819e-06,2.18367475853175e-06,2.259618280551e-06,0.000162907377936359,4.45602495274017e-06,1.58958972437579e-05,-2.66304230334866e-06,1.2659066624927e-05,4.03911543234661e-06,1.07900105528968e-06,1.03048904712101e-05,-4.50474362882149e-06,3.84473118336406e-06,3.11198897845933e-06,1.51477755693615e-06,-2.88604012006201e-06,5.1524717376956e-06,3.98400090504513e-06,-3.12784833684627e-06,5.03442737271369e-06,-5.43244834890696e-06,-1.1456569436876e-06,-7.8019372931473e-07,3.7172584728642e-06,2.92215820215508e-06,1.11494007229623e-06,5.00140681177595e-06,9.44949645128767e-07,7.28853123911281e-06,1.88887079499668e-06,8.54807438165441e-06,8.71139731683809e-07,2.90666086067832e-06,2.93198328443359e-05,1.28059543493104e-05,2.08598357873629e-06,-2.44638491912125e-06,-5.02960242423467e-07,4.09720922175138e-06,8.62155152409449e-06,6.05695400890158e-07,2.07473910589568e-06,9.56587369468422e-07,-7.70889530957997e-06,-3.48786227528151e-06,-3.32816381307528e-06,1.67868249137261e-05,1.56265086105834e-05,8.37058061887132e-06,1.09010427226425e-05,6.12418819324505e-06,9.41169786651554e-06,5.70288885827676e-06,4.22387603702536e-06,2.10465927016585e-07,2.74567613009636e-06,1.57422903318473e-05,3.6625209493338e-06,3.35196168548091e-05,8.34147663888691e-06,4.66081813692633e-06,-1.43185357287274e-06,-4.48903119738248e-06,2.69692792442203e-06,-1.49785025585119e-06,3.84829171699816e-06,-3.02345363231445e-06,2.64417275826884e-05,-4.46099069990185e-06,6.43804256938984e-06,4.2719238846455e-06,-5.46653193113741e-07,1.19013114652362e-05
"32",-1.8267498667552e-06,5.68526076603507e-06,3.09429386367587e-06,6.47443451543675e-06,1.07544712833257e-07,-2.38781711246136e-06,7.13888397861337e-07,-7.10681649726378e-06,2.23122097192773e-06,-9.03143332749952e-07,5.4868037911726e-06,4.7168716438512e-06,4.94734035978281e-06,1.54598263815795e-06,4.47560002376008e-06,-1.19923006557539e-06,-1.22247111116068e-05,-3.85146997981995e-07,-3.05550900909108e-06,-1.91739995582212e-06,-3.00210074676135e-06,1.24078172319833e-05,-8.7704613930043e-06,1.17665997221557e-06,-7.6908979622432e-06,1.26152249560455e-06,7.67785571001588e-06,5.40825561671732e-06,8.3566864358148e-06,3.54101747757474e-07,4.45602495274017e-06,6.67878878065451e-05,-4.46909763806796e-06,-2.55150996902113e-06,2.97780646460837e-06,1.02244588009024e-05,-7.64996220067933e-07,3.82707087042215e-06,-6.89263502845111e-06,-2.82226539375618e-06,3.53240386990524e-06,3.65540169631634e-07,-3.98538951924166e-07,1.72870824139823e-06,4.74345807213714e-09,8.53797222478565e-06,1.1413598494581e-06,-5.32647636206186e-06,6.01577052547503e-06,-2.93871856807992e-06,-2.17162185298906e-07,2.4579507697911e-06,-6.27988344503486e-07,2.30687258272732e-06,-3.61745834279763e-06,4.34711804629758e-06,-4.39059829010681e-07,2.12525183183928e-06,-9.71185752187673e-06,9.11450382312151e-07,1.02321396908726e-05,2.83645537101127e-06,-3.40945565226179e-06,-7.59163511574053e-07,3.40958909527375e-07,-7.39550456845724e-06,5.45534374921218e-06,3.88193278099197e-07,-6.47446914429221e-06,-2.69574414598952e-07,-6.61210181348692e-06,9.35224267052495e-07,8.19910085253095e-06,-2.74507357343891e-06,-4.86041001803912e-07,-5.80665202074229e-06,-8.13690035282829e-06,-9.12578511089157e-06,4.43500854568581e-06,1.40747919610452e-06,-5.11547229297215e-07,-2.87718191969176e-06,-1.62447579950472e-06,-6.87710023934674e-06,1.73149098279781e-06,4.73024779535173e-06,3.70862197441086e-06,1.2760764073437e-06,6.26509980865608e-06,-5.68629142937657e-07,-6.17479815931475e-07,-4.58887106899645e-06,6.6271905491728e-06,6.69159869433497e-07,1.02046304768791e-05,1.56907363129434e-06,-3.31392708642863e-06,1.7705666020584e-06,-2.14013409822739e-06,-5.54345836244421e-07
"33",1.1761866663325e-06,4.97813925278179e-06,1.5086716386494e-05,-3.26187368944034e-07,-2.27743750290009e-06,4.00128026831873e-05,1.76114014869076e-06,2.16454294087049e-05,-1.01817965005594e-05,-8.74338910908693e-06,2.20924193602259e-05,1.16090824663197e-05,2.33226107132972e-05,2.34182434611738e-05,4.03005865892664e-06,-7.39839706273041e-06,2.67490915832363e-05,-5.9163804372691e-06,2.29541257440786e-05,-4.82014306858128e-06,2.45696235150004e-05,-1.37723208939613e-05,-5.18503045845365e-06,1.6840632319017e-05,-4.90262051222779e-06,1.52941770562671e-06,2.07679125344029e-06,1.49519200083365e-05,1.91205525054482e-05,2.66019938644795e-05,1.58958972437579e-05,-4.46909763806796e-06,0.000297038354309909,-5.91624556013084e-06,2.17795772869634e-05,-7.84850447093295e-06,-3.38669889354768e-06,1.92505430448339e-06,1.04550742901714e-05,2.62387175883298e-05,6.32523471910977e-06,-3.77277642597232e-06,4.28717764790002e-06,1.17857800508905e-05,7.79461399078961e-06,-4.44919082514406e-06,8.64432559195338e-06,1.49862555126787e-05,3.94540599415387e-06,2.12177178157705e-05,1.49975670416428e-05,5.19379980708145e-06,2.05724479553909e-06,-4.29446734460447e-06,1.10263240066319e-05,-1.68062916044559e-05,-3.58004686584012e-06,4.04689842498893e-06,1.04577428894744e-05,3.87017927891357e-06,3.59934519716996e-05,1.11491050618187e-05,6.97672444738906e-06,-4.02579877378883e-06,-3.88695679323529e-06,3.26938031692035e-06,2.22681392713316e-05,4.10595735399221e-06,-1.13567972587609e-06,5.81595837285871e-06,8.68166231322659e-07,7.19938330478304e-07,4.23770314416357e-07,0.000123201772013378,3.93525509002707e-05,-2.18860335426135e-06,2.02827632502039e-06,2.9081223501614e-06,6.48696507534195e-06,8.34327617494503e-07,1.48701288126312e-05,-2.55858435914231e-07,3.05389193627588e-05,1.42772375819768e-05,7.42887316165462e-06,1.93525535440007e-05,1.09646333919577e-05,1.72822388651162e-05,6.6821807499282e-06,-9.40437291914269e-06,5.15803669961508e-06,2.26848194428413e-05,-3.47047545353258e-06,-4.12137192789462e-08,1.53448298736096e-05,-8.15613622216396e-07,2.62145902514363e-05,-3.28657781522402e-06,6.47090673182192e-06,2.18282463973977e-05
"34",1.70343781322457e-06,-5.29778301997852e-06,1.42145509876392e-05,-3.6286692474048e-06,2.37799343697635e-06,2.05753423322695e-05,7.1493556523211e-08,2.07301428078567e-06,5.61493154001894e-06,1.29668760552309e-05,-2.81550065806148e-06,1.57244384117906e-06,-2.75128422605911e-06,-6.73624640318978e-06,1.54386772794018e-05,1.15785918943692e-05,5.65433215916852e-06,6.89520743724735e-06,-1.95129825869978e-05,2.24357880283042e-06,-2.08141093011794e-06,-2.33744968007424e-05,5.89753214197732e-07,7.10871154297532e-06,-3.11566020467566e-06,8.40556919562047e-06,1.53269735935357e-06,-4.47305163611273e-06,2.08302312290127e-07,3.56954151305891e-06,-2.66304230334866e-06,-2.55150996902113e-06,-5.91624556013084e-06,0.000212139647086567,9.7692881686982e-06,8.29641008301429e-06,6.30242305489766e-06,6.83389046723111e-06,7.74496493389706e-06,-6.68599799362926e-06,9.61753195880435e-07,2.08424015346265e-06,-3.26542299029171e-07,-8.13886855065512e-06,-3.43566983649446e-06,4.99009338797655e-06,5.44197264788252e-06,1.71854080061486e-05,-1.94901978943029e-06,3.40602504316805e-06,5.48710819864703e-07,-3.87793542802126e-06,4.11042689980783e-06,9.44048142288438e-07,1.82087846117171e-06,-8.18043714607292e-06,4.34542064856687e-06,2.01314869222633e-06,7.69783697807844e-07,2.40902997275878e-06,-2.09081212812878e-05,8.15532427007212e-06,7.88949342652316e-06,5.30307808415387e-06,8.35244136560641e-06,-1.57729891191446e-06,1.03454334159677e-05,3.18140128016818e-07,4.88761058741538e-06,-2.30905071189918e-06,6.03536560183825e-06,-9.76792182588378e-06,1.25977767824955e-05,-1.3222463515802e-05,-1.94604874974099e-06,-1.06415648188672e-05,2.2579504346317e-06,3.8592762826707e-06,1.3128012850668e-06,6.5177803927643e-06,1.97183964283392e-06,1.26941345809931e-06,-9.52087630276402e-07,-2.40931670475764e-06,-4.88776594001665e-06,6.38389274962944e-06,-5.60336061021531e-06,-2.29322797167014e-06,4.53591120046948e-06,5.15214734465636e-09,-7.01725460291277e-06,-3.80986264982079e-07,1.49625471457643e-05,2.47334634840043e-06,3.3920238164096e-06,-2.20075561075921e-06,1.58815722001226e-05,1.68403785884378e-05,-3.87284585577504e-06,4.87855724808411e-06
"35",-9.6315080267534e-06,-5.14760818970567e-07,2.27112174748982e-05,5.99620482479967e-06,1.83326961665859e-06,-4.36579949269384e-06,7.27047648531053e-06,8.28462304966501e-06,7.27467982343914e-06,-3.50866540894107e-06,2.2217232796914e-05,3.20969380206782e-06,7.46553465637306e-08,8.76447725954395e-06,-9.56849512556634e-06,2.69142299761101e-07,1.2530103636776e-05,-2.67071932436819e-06,8.8814822400794e-06,6.20658461124559e-06,5.4438812421413e-06,-6.8681479356682e-06,-6.35240605325936e-07,1.71771701871648e-05,1.51131700468259e-05,7.34669428067752e-06,-3.08004926179993e-06,1.97439719139155e-05,4.13803252500195e-06,3.1491190321404e-06,1.2659066624927e-05,2.97780646460837e-06,2.17795772869634e-05,9.7692881686982e-06,0.000211037591224099,2.68362126659575e-06,-1.23674318454371e-06,1.47133118033641e-05,-2.12492782157686e-06,-3.22773498061931e-06,7.51129126785985e-06,-2.81450264889655e-06,-2.25490949062054e-06,1.34590462845363e-05,3.52204388531212e-06,-6.15815012142407e-06,2.13157316453587e-06,-1.06790087019521e-05,-1.69903147337746e-06,1.37359616334029e-05,4.01622627840703e-06,-2.31098503296664e-06,-7.05760799367841e-06,4.07548946589986e-06,7.20159593817689e-06,-1.74373968176954e-06,3.83313599042163e-06,9.18281246681983e-06,3.67571910725618e-06,8.28621707624818e-06,-6.09041515430203e-06,5.9571855880652e-06,-4.37442878890847e-06,-6.25980754268262e-06,-1.98191549338494e-06,6.4193980981988e-06,1.00211092082623e-05,8.05859414849936e-06,-7.42449685396193e-06,6.75106358006104e-06,2.10582490754319e-06,-1.12607724459913e-06,6.77194246199305e-06,1.15736054883374e-05,1.70745305415227e-05,8.46860226431977e-06,2.24370327443586e-06,4.85198289835564e-06,1.79912676843209e-05,4.00734872699887e-06,4.82325532377856e-06,-2.30341424913817e-06,1.82359271949064e-05,8.37045459107859e-06,4.5074406063036e-06,1.43935095103255e-05,2.0487646262753e-05,1.15341272808906e-05,9.98945120994949e-06,-1.96864050163081e-06,-2.83022128306943e-07,1.20418457900737e-05,1.60119421868014e-05,-3.8643374992743e-06,5.6839062207393e-06,-3.20628800122312e-06,1.0916776381578e-05,-2.12793765156623e-06,1.19408712698384e-05,9.24145289430256e-06
"36",-2.19559480752328e-05,4.24348390539332e-06,-7.6618548986989e-06,4.90248455202294e-06,4.37356343004912e-06,-1.61888787563328e-05,-8.46757265258288e-07,-1.01703157835747e-05,-1.851044817646e-06,-7.42311242100875e-07,1.07454026307649e-06,-2.91674748582215e-06,-8.77321436827092e-06,5.90761755024475e-06,-8.24005745906636e-06,2.24057416173008e-05,-1.06300455048461e-05,4.48819011054024e-06,-5.56014010388513e-06,4.94116341785244e-06,-5.0158491000258e-06,3.19873826995316e-06,-4.14244070815633e-06,-3.37682319195254e-06,-1.8765133345428e-05,4.70805223367852e-06,3.6024295823504e-06,1.11982016242191e-05,3.16711610578748e-06,-2.13601616262787e-05,4.03911543234661e-06,1.02244588009024e-05,-7.84850447093295e-06,8.29641008301429e-06,2.68362126659575e-06,0.000115578642894885,1.88105110122257e-06,-1.19359533704383e-06,-5.43024823907216e-06,-7.49489774498792e-06,-6.94766583378959e-06,1.47918066604528e-06,-7.85287048579394e-07,-1.23706086755947e-05,2.37521850975508e-06,8.82480180512975e-06,3.69053268035256e-06,-1.76503650955048e-05,-7.11502486803087e-07,7.07216136025429e-06,-1.10229365729917e-06,-4.26890635763753e-06,-6.74124458973397e-07,4.30224492414128e-06,-2.02990448021216e-06,1.5822415090061e-06,2.10069936583004e-06,-8.35264334746547e-07,-7.85938315587481e-06,6.56848447760764e-07,-1.11635084011648e-05,1.56445845897355e-05,2.10850732615017e-07,2.06030054928848e-06,2.48652196390362e-06,-9.22025749933972e-06,2.3192206752657e-06,-1.75203078981615e-06,2.04673207930116e-06,4.20665521505956e-06,-5.66819338568189e-06,-8.78767723807916e-07,8.56266517514018e-06,-1.16635717290466e-05,-4.78493443255544e-06,-2.45835709174321e-06,2.25285610191965e-06,-2.85963591514488e-05,-8.07737152402861e-07,2.49126224983855e-06,-4.42740098901479e-06,-1.37140860456931e-06,-1.00149614583419e-06,-1.06697043500285e-05,5.77757975122503e-06,-8.49535934639853e-06,-1.52032972566821e-05,-5.55432367473868e-06,9.5393725749263e-07,5.91059296430623e-06,-3.94059067293269e-06,-1.02933779385439e-05,1.90266377269475e-06,7.00851611590755e-07,7.81096432695838e-06,7.50503860003829e-07,-3.95282416109156e-06,8.19969659575228e-06,-1.08055779679198e-05,-4.61077315455701e-06
"37",-1.86756586008325e-06,2.21537036643243e-06,-2.21797135576716e-06,2.12880598477726e-08,-5.49901062061408e-07,-7.52430579228407e-06,1.42688651780054e-07,-9.95339191082962e-08,2.95545442442505e-06,2.49487908649614e-06,3.68622015857829e-06,-3.74124504512541e-07,5.12154287082642e-08,5.18799406742643e-07,6.49461634341986e-06,1.75566791469978e-06,5.68103427097132e-07,1.718576163437e-06,-8.05028680189881e-07,2.86024231867701e-06,-1.01662228160655e-06,-1.66588576963442e-05,3.02695473205734e-06,-3.97295901150064e-07,1.39903156640127e-06,-3.43001145332871e-06,2.05640748243915e-06,-2.34306313022777e-06,2.93048353427592e-06,-1.50182025386234e-06,1.07900105528968e-06,-7.64996220067933e-07,-3.38669889354768e-06,6.30242305489766e-06,-1.23674318454371e-06,1.88105110122257e-06,2.52957529752869e-05,2.8115463575899e-06,-5.40290994572137e-07,-6.09726078466023e-07,-7.11700478026151e-07,6.17204675353352e-06,5.63655573884271e-07,-9.81144358071084e-07,1.13671070114911e-06,2.29936670204488e-06,1.70557993415719e-06,2.09559660846466e-06,2.40929946544852e-06,1.73475326253171e-06,-2.31111160430296e-06,2.55258331338661e-06,2.34254295109228e-06,2.75913376623836e-06,-1.41123754188085e-06,-2.70792334925761e-06,2.82880982134825e-07,-1.34479826699877e-06,4.72581947515973e-06,-1.52812896660783e-06,-7.12441379664057e-06,4.71910713071195e-06,-2.38544801706948e-06,2.41217114123306e-06,8.05200378163177e-06,-2.00317525861531e-09,-4.12896501791332e-06,8.36070289821395e-07,4.51156869289331e-06,4.01734534104205e-06,-1.62810073608094e-07,-3.35685036746257e-08,-1.75498753086702e-06,-3.31564530465934e-06,-1.79491346291479e-06,1.36341824156432e-06,-5.42062505621563e-07,-4.96418353772938e-07,2.76873616407939e-06,2.4439385443902e-06,1.52051938012184e-06,3.92068474046567e-06,1.06102171594856e-06,-1.30427410362988e-06,-3.39261859765717e-07,-3.83285619812508e-06,1.42611165854372e-06,-2.18485771813445e-06,-1.11405640136235e-06,2.77176950172596e-06,1.94888250242888e-06,1.70498496631364e-07,-5.90501451304163e-07,2.00506935470791e-06,-3.21970916231294e-06,6.08934481236442e-07,2.26323134678577e-07,4.55542476009694e-06,9.0314714421826e-07,2.8297133068392e-07
